desiccation,0.64
design,0.86
design,0.91
designate,0.94
designated,0.94
designation,0.91
designer,0.84
desirability,0.84
desirable,0.94
desire,0.92
desire,0.94
desired,0.92
desk,0.94
desktop,0.75
desolate,0.86
desolation,0.85
despair,0.89
despair,0.90
desperate,0.93
desperately,0.93
desperation,0.92
despise,0.90
despised,0.87
despite,0.95
despotic,0.86
despotism,0.84
dessert,0.83
destabilization,0.86
destabilize,0.88
destination,0.92
destine,0.93
destiny,0.91
destitute,0.86
destroy,0.93
destroyer,0.81
destruction,0.92
destructive,0.92
detach,0.92
detached,0.91
detachment,0.91
detail,0.92
detail,0.95
detailed,0.92
detain,0.84
detainee,0.68
detect,0.84
detectable,0.83
detection,0.83
detective,0.86
detector,0.74
detente,0.78
detention,0.78
deter,0.90
detergent,0.82
deteriorate,0.93
deteriorating,0.92
deterioration,0.92
determinant,0.90
determinate,0.83
determination,0.94
determine,0.94
determined,0.94
determining,0.93
determinism,0.77
deterministic,0.79
deterrence,0.81
deterrent,0.89
detest,0.88
detonate,0.84
detonation,0.75
detour,0.88
detoxification,0.79
detoxify,0.79
detract,0.92
detractor,0.90
detriment,0.92
detrimental,0.93
detritus,0.77
deuterium,0.65
devaluation,0.84
devalue,0.91
devastate,0.93
devastating,0.94
devastation,0.91
develop,0.94
developed,0.92
developer,0.88
developing,0.93
development,0.94
developmental,0.87
developmentally,0.85
deviance,0.86
deviant,0.84
deviate,0.94
deviation,0.90
device,0.87
devil,0.87
devise,0.93
devoid,0.93
devolution,0.82
devolve,0.88
devote,0.95
devoted,0.94
devotee,0.88
devotion,0.88
devotional,0.79
devour,0.91
devout,0.87
dew,0.77
dexterity,0.88
diabetes,0.80
diabetic,0.79
diabetic,0.80
diachronic,0.67
diagnose,0.87
diagnosis,0.84
diagnostic,0.88
diagnostics,0.79
diagonal,0.81
diagram,0.84
dial,0.85
dial,0.85
dialect,0.86
dialectic,0.85
dialectical,0.87
dialog,0.74
dialogic,0.78
dialogical,0.76
dialogue,0.91
dialysis,0.65
diameter,0.77
diametrically,0.90
diamond,0.86
diaper,0.85
diaphragm,0.68
diarrhea,0.77
diarrhoea,0.49
diary,0.87
diaspora,0.84
diasporic,0.59
diastolic,0.63
diatribe,0.87
dice,0.89
dichotomize,0.79
dichotomous,0.85
dichotomy,0.92
dick,0.88
dictate,0.90
dictate,0.95
dictation,0.75
dictator,0.87
dictatorial,0.87
dictatorship,0.87
diction,0.77
dictionary,0.92
dictum,0.89
didactic,0.86
die,0.95
dielectric,0.66
diesel,0.76
diet,0.83
diet,0.83
dietary,0.83
dietetic,0.70
dietitian,0.63
differ,0.93
difference,0.93
different,0.95
differential,0.88
differential,0.89
differentially,0.85
differentiate,0.94
differentiated,0.87
differentiating,0.88
differentiation,0.92
differently,0.95
differing,0.94
difficult,0.95
difficulty,0.95
diffraction,0.68
diffuse,0.87
diffuse,0.91
diffuser,0.68
diffusion,0.85
dig,0.85
dig,0.90
digest,0.88
digest,0.90
digester,0.65
digestion,0.78
digestive,0.79
digger,0.72
digging,0.81
digging,0.84
digit,0.83
digital,0.80
digitally,0.80
digitize,0.80
digitized,0.80
dignified,0.90
dignitary,0.81
dignity,0.88
digression,0.82
dike,0.81
dilapidated,0.89
dilate,0.79
dilation,0.79
dilemma,0.93
diligence,0.90
diligent,0.91
diligently,0.93
dilute,0.92
dilution,0.83
dim,0.81
dim,0.82
dime,0.89
dimension,0.93
dimensional,0.83
diminish,0.95
diminished,0.93
diminishing,0.93
diminution,0.87
diminutive,0.84
dimly,0.88
din,0.85
dine,0.91
diner,0.89
dining,0.94
dinner,0.93
dinosaur,0.75
diocesan,0.75
diocese,0.77
diode,0.73
dioxide,0.78
dioxin,0.58
dip,0.85
dip,0.89
diploma,0.88
diplomacy,0.82
diplomat,0.85
diplomatic,0.82
diplomatically,0.84
dipole,0.62
dipper,0.69
dire,0.94
direct,0.85
direct,0.95
direct,0.96
directed,0.83
direction,0.94
directional,0.82
directive,0.85
directly,0.94
directness,0.85
director,0.95
directorate,0.85
directory,0.82
dirt,0.88
dirty,0.94
disability,0.86
disable,0.87
disabled,0.90
disabling,0.88
disadvantage,0.93
disadvantaged,0.89
disaffected,0.84
disaffection,0.85
disagree,0.94
disagreement,0.93
disallow,0.91
disappear,0.93
disappearance,0.92
disappearing,0.88
disappoint,0.92
disappointed,0.94
disappointing,0.93
disappointment,0.88
disapproval,0.90
disapprove,0.89
disarm,0.86
disarmament,0.76
disarray,0.89
disassemble,0.82
disassociate,0.86
disaster,0.92
disastrous,0.92
disavow,0.88
disavowal,0.80
disband,0.87
disbelief,0.89
disburse,0.85
disbursement,0.78
disc,0.80
discard,0.92
discarded,0.86
discern,0.93
discernible,0.92
discerning,0.90
discernment,0.72
discharge,0.87
discharge,0.89
disciple,0.77
discipleship,0.67
disciplinary,0.92
discipline,0.92
discipline,0.95
discipline-based,0.62
disciplined,0.92
disclaimer,0.81
disclose,0.92
disclosure,0.77
disco,0.80
discomfort,0.91
disconcerting,0.91
disconnect,0.92
disconnection,0.84
discontent,0.88
discontinue,0.91
discontinuity,0.85
discontinuous,0.84
discord,0.90
discordant,0.80
discount,0.86
discount,0.94
discounted,0.86
discourage,0.95
discouragement,0.86
discouraging,0.92
discourse,0.88
discover,0.92
discoverer,0.80
discovery,0.88
discredit,0.89
discredited,0.88
discreet,0.89
discreetly,0.89
discrepancy,0.89
discrepant,0.85
discrete,0.89
discretion,0.87
discretionary,0.86
discriminant,0.81
discriminate,0.93
discriminating,0.90
discrimination,0.90
discriminatory,0.88
discursive,0.84
discuss,0.95
discussion,0.95
disdain,0.87
disdain,0.91
disease,0.86
diseased,0.86
disembodied,0.86
disenchanted,0.89
disenchantment,0.88
disenfranchise,0.88
disenfranchised,0.88
disengage,0.92
disengagement,0.86
disentangle,0.89
disequilibrium,0.85
disgrace,0.88
disgruntled,0.90
disguise,0.89
disguise,0.92
disguised,0.88
disgust,0.79
disgusted,0.88
disgusting,0.82
dish,0.87
dishonest,0.89
dishonesty,0.66
dishwasher,0.81
disillusion,0.88
disillusionment,0.90
disincentive,0.88
disinfect,0.80
disinfectant,0.71
disinfection,0.74
disingenuous,0.87
disintegrate,0.90
disintegration,0.89
disinterest,0.87
disinterested,0.90
disjointed,0.88
disjunction,0.85
disjuncture,0.62
disk,0.75
dislike,0.92
dislike,0.94
dislocate,0.86
dislocation,0.88
dislodge,0.89
disloyalty,0.81
dismal,0.92
dismantle,0.91
dismantling,0.89
dismay,0.88
dismay,0.92
dismemberment,0.82
dismiss,0.93
dismissal,0.89
dismissive,0.89
disobedience,0.84
disobey,0.86
disorder,0.90
disordered,0.81
disorderly,0.85
disorganization,0.80
disorganize,0.90
disorientation,0.89
disoriented,0.89
disparage,0.90
disparaging,0.88
disparate,0.93
disparity,0.91
dispatch,0.86
dispatch,0.88
dispel,0.93
dispensation,0.85
dispense,0.94
dispenser,0.81
dispersal,0.79
disperse,0.87
dispersed,0.89
dispersion,0.84
displace,0.93
displaced,0.87
displacement,0.88
display,0.88
display,0.92
displeasure,0.89
disposable,0.91
disposal,0.86
dispose,0.91
disposed,0.88
disposition,0.89
dispositional,0.77
dispossess,0.83
dispossession,0.80
disproportionate,0.93
disproportionately,0.90
disproportionately,0.90
disprove,0.90
dispute,0.87
dispute,0.93
disputed,0.89
disqualify,0.91
disquieting,0.89
disregard,0.91
disregard,0.93
disrespect,0.89
disrespectful,0.86
disrupt,0.93
disrupted,0.89
disruption,0.91
disruptive,0.85
dissatisfaction,0.87
dissatisfied,0.89
dissect,0.90
dissection,0.76
disseminate,0.94
dissemination,0.93
dissension,0.87
dissent,0.80
dissent,0.86
dissenter,0.79
dissenting,0.86
dissertation,0.90
disservice,0.90
dissident,0.80
dissident,0.82
dissimilar,0.92
dissimilarity,0.85
dissipate,0.88
dissipation,0.74
dissociate,0.87
dissociation,0.84
dissolution,0.87
dissolve,0.92
dissolved,0.71
dissonance,0.85
dissuade,0.90
distal,0.75
distance,0.89
distance,0.91
distant,0.88
distaste,0.90
distasteful,0.90
distill,0.91
distillation,0.88
distinct,0.94
distinction,0.93
distinctive,0.93
distinctively,0.89
distinctiveness,0.88
distinctly,0.93
distinctness,0.48
distinguish,0.94
distinguishable,0.91
distinguished,0.93
distinguishing,0.92
distort,0.93
distorted,0.92
distortion,0.90
distract,0.95
distraction,0.93
distress,0.85
distress,0.89
distressed,0.83
distressing,0.91
distribute,0.94
distributed,0.83
distribution,0.90
distributional,0.79
distributive,0.83
distributor,0.87
district,0.91
district-wide,0.72
distrust,0.90
distrust,0.90
disturb,0.93
disturbance,0.85
disturbed,0.87
disturbing,0.93
ditch,0.80
ditch,0.88
dive,0.82
dive,0.87
diver,0.77
diverge,0.90
divergence,0.90
divergent,0.93
diverse,0.93
diversification,0.88
diversified,0.86
diversify,0.90
diversion,0.88
diversity,0.91
divert,0.91
divest,0.88
divide,0.92
divide,0.96
divided,0.90
dividend,0.81
dividing,0.86
divination,0.68
divine,0.78
divine,0.81
divine,0.86
divinely,0.80
diviner,0.73
diving,0.62
diving,0.81
divinity,0.76
division,0.92
divisional,0.72
divisive,0.90
divisiveness,0.83
divorce,0.87
divorce,0.91
divorced,0.81
divulge,0.92
dizziness,0.77
dizzy,0.87
dizzying,0.91
dj,0.84
dna,0.807397137
do,0.97
do-it-yourself,0.87
dobsonian,0.67
doc,0.82
docile,0.88
dock,0.83
dock,0.86
docket,0.75
doctor,0.89
doctoral,0.83
doctorate,0.88
doctrinal,0.79
doctrine,0.86
document,0.94
document,0.94
documentary,0.89
documentation,0.93
documented,0.92
dodge,0.90
dog,0.88
dog,0.91
dogma,0.85
dogmatic,0.83
dogmatism,0.77
doings,0.88
dole,0.91
doll,0.87
dolphin,0.75
domain,0.91
domain-specific,0.76
dome,0.81
domestic,0.90
domestically,0.88
domesticated,0.86
domestication,0.81
domesticity,0.82
dominance,0.92
dominant,0.93
dominate,0.93
dominated,0.78
domination,0.90
dominican,0.80
dominican,0.819363461
dominion,0.90
domino,0.86
don,0.87
donate,0.94
donation,0.89
donkey,0.88
donor,0.90
doom,0.92
doom,0.93
doomed,0.88
door,0.94
doorstep,0.91
doorway,0.90
dopamine,0.77
dorm,0.91
dormant,0.87
dormitory,0.88
dorsal,0.78
dorsiflexion,0.56
dosage,0.84
dose,0.83
dot,0.79
dot,0.89
dot-com,0.70
dot-com,0.77
dotted,0.85
double,0.87
double,0.90
double,0.93
double,0.93
double-blind,0.73
double-digit,0.77
double-edged,0.89
doublet,0.43
doubling,0.88
doubly,0.88
doubt,0.93
doubt,0.95
doubtful,0.93
doubtless,0.91
dough,0.84
doughnut,0.85
dove,0.83
dovetail,0.89
dowel,0.69
down,0.87
down,0.89
down,0.94
down,0.95
down,0.95
downfall,0.90
downgrade,0.87
downhill,0.88
download,0.72
download,0.79
downplay,0.92
downright,0.90
downside,0.89
downsize,0.89
downsizing,0.88
downstairs,0.90
downstream,0.82
downstream,0.85
downtime,0.81
downtown,0.91
downtown,0.91
downturn,0.89
downward,0.89
downward,0.92
downwind,0.34
dowry,0.77
dozen,0.91
draconian,0.90
draft,0.91
draft,0.92
drafter,0.78
drafting,0.88
drag,0.89
dragon,0.86
drain,0.87
drain,0.89
drainage,0.84
drained,0.83
drake,0.80
dram,0.67
drama,0.85
dramatic,0.94
dramatically,0.93
dramatist,0.75
dramatization,0.75
dramatize,0.86
drape,0.89
drapery,0.74
drastic,0.93
drastically,0.93
draw,0.89
draw,0.95
drawback,0.90
drawer,0.77
drawing,0.88
dread,0.89
dread,0.91
dreaded,0.92
dreadful,0.91
dream,0.91
dream,0.93
dreamer,0.83
dreary,0.90
dredge,0.51
dredge,0.77
dredging,0.67
dress,0.92
dress,0.94
dresser,0.87
dressing,0.79
dribble,0.72
dried,0.83
drift,0.85
drift,0.90
drill,0.86
drill,0.87
drilling,0.75
drink,0.91
drink,0.93
drinker,0.82
drinking,0.89
drinking-water,0.70
drip,0.82
drip,0.88
drive,0.82
drive,0.93
driven,0.86
driver,0.86
driveway,0.87
driving,0.81
driving,0.90
drizzle,0.79
drone,0.76
drongo,0.33
drop,0.91
drop,0.94
drop-in,0.52
drop-off,0.59
droplet,0.73
dropout,0.80
dropping,0.85
drought,0.83
drown,0.92
drudgery,0.89
drug,0.87
drug-related,0.72
drugstore,0.74
drum,0.86
drum,0.90
drummer,0.83
drumming,0.82
drunk,0.90
drunken,0.85
drunkenness,0.81
dry,0.86
dry,0.88
dryer,0.82
drying,0.79
dryland,0.63
dryness,0.77
drywall,0.70
dual,0.91
dualism,0.83
dualistic,0.84
duality,0.87
dub,0.89
dubious,0.93
duchess,0.80
duck,0.88
duck,0.91
duct,0.77
dude,0.84
due,0.94
due,0.94
duel,0.84
dues,0.89
duet,0.77
dugout,0.69
duke,0.91
dull,0.84
dull,0.93
duly,0.91
dumb,0.92
dumbbell,0.72
dummy,0.82
dummy,0.86
dump,0.89
dump,0.90
dumping,0.80
dune,0.77
dung,0.79
duo,0.82
dupe,0.88
duplicate,0.85
duplicate,0.86
duplicate,0.91
duplication,0.82
duplicity,0.88
durability,0.85
durable,0.90
duration,0.91
duress,0.75
during,0.94
dusk,0.85
dust,0.78
dust,0.88
dusty,0.86
dutch,0.890245742
dutifully,0.90
duty,0.93
dwarf,0.72
dwarf,0.89
dwell,0.91
dweller,0.89
dwelling,0.90
dwindle,0.91
dwindling,0.93
dyad,0.81
dyadic,0.71
dye,0.83
dye,0.83
dying,0.90
dynamic,0.94
dynamical,0.69
dynamically,0.86
dynamics,0.91
dynamism,0.88
dynamite,0.48
dynamo,0.67
dynastic,0.82
dynasty,0.87
dysfunction,0.84
dysfunctional,0.87
dyslexia,0.69
dysphagia,0.68
dysplasia,0.66
e-book,0.60
e-commerce,0.75
e-mail,0.87
e-mail,0.87
each,0.94
each,0.95
eager,0.95
eagerly,0.93
eagerness,0.91
eagle,0.87
ear,0.85
earl,0.86
early,0.95
early,0.96
early-twentieth-century,0.78
earmark,0.91
earn,0.95
earned,0.88
earner,0.90
earnest,0.93
earnestly,0.89
earnings,0.82
earphone,0.55
earring,0.82
earth,0.82
earth-like,0.69
earthbound,0.79
earthen,0.85
earthly,0.86
earthquake,0.81
earthworm,0.73
earthy,0.88
ease,0.93
ease,0.94
easel,0.70
easement,0.67
easily,0.93
east,0.91
east-west,0.86
easter,0.844998137
eastern,0.91
eastward,0.85
easy,0.91
easy,0.93
easy-to-use,0.79
eat,0.90
eater,0.86
eating,0.86
ebb,0.87
ebb,0.89
eccentric,0.89
eccentricity,0.85
ecclesial,0.69
ecclesiastical,0.80
ecclesiological,0.58
ecclesiology,0.56
echelon,0.82
echo,0.90
echo,0.92
eclectic,0.90
eclipse,0.72
eclipse,0.87
ecliptic,0.70
ecological,0.83
ecologically,0.83
ecologist,0.76
ecology,0.81
econometric,0.78
economic,0.90
economical,0.85
economically,0.92
economics,0.92
economist,0.91
economy,0.91
ecoregion,0.62
ecosystem,0.75
ecotourism,0.68
ecstasy,0.62
ecstatic,0.86
ecuadorian,0.73
ecumenical,0.69
ecumenism,0.69
edema,0.68
edge,0.86
edge,0.89
edible,0.79
edict,0.88
edifice,0.89
edit,0.74
edit,0.92
edited,0.90
editing,0.86
edition,0.93
editor,0.93
editor-in-chief,0.85
editorial,0.91
editorial,0.93
educate,0.95
educated,0.92
education,0.91
educational,0.89
educationally,0.85
educator,0.88
eel,0.57
eerie,0.88
eerily,0.88
efface,0.82
effect,0.93
effect,0.94
effective,0.94
effectively,0.95
effectiveness,0.90
efficacious,0.88
efficacy,0.87
efficiency,0.87
efficient,0.91
efficiently,0.91
effigy,0.57
effluent,0.76
effort,0.94
effortless,0.89
effortlessly,0.89
effusion,0.73
egalitarian,0.79
egalitarian,0.89
egalitarianism,0.87
egg,0.82
eggplant,0.73
ego,0.84
egocentric,0.85
egoism,0.67
egregious,0.90
egyptian,0.849257901
egyptian,0.852243469
eh,0.61
eigenvalue,0.83
eight,0.95
eight-hour,0.76
eighteen,0.92
eighteenth,0.89
eighteenth-century,0.86
eighth,0.89
eighth-grade,0.85
eighty,0.93
eighty-five,0.88
either,0.94
either,0.95
ejaculation,0.76
eject,0.77
ejection,0.78
ejido,0.52
elaborate,0.92
elaborate,0.93
elaborately,0.85
elaboration,0.90
elapse,0.89
elastic,0.81
elasticity,0.79
elbow,0.80
elder,0.86
elder,0.87
elderly,0.85
eldest,0.90
elect,0.91
elected,0.88
election,0.86
elective,0.82
elective,0.91
elector,0.77
electoral,0.83
electorate,0.85
electric,0.84
electric,0.84
electrical,0.82
electrically,0.79
electrician,0.83
electricity,0.84
electrochemical,0.72
electrode,0.77
electrolyte,0.78
electromagnetic,0.76
electromechanical,0.79
electron,0.73
electronic,0.88
electronically,0.86
electronics,0.81
electrostatic,0.69
elegance,0.90
elegant,0.91
elegantly,0.88
elegy,0.70
element,0.93
elemental,0.89
elementary,0.88
elephant,0.85
elevate,0.93
elevated,0.88
elevation,0.86
elevator,0.87
eleven,0.94
eleventh,0.88
elf,0.75
elicit,0.94
eligibility,0.88
eligible,0.93
eliminate,0.94
elimination,0.94
elite,0.88
elite,0.89
elitism,0.87
elitist,0.91
elk,0.71
ellipse,0.79
elliptical,0.77
elm,0.65
elongated,0.81
elongation,0.72
eloquence,0.83
eloquent,0.90
eloquently,0.91
else,0.96
elsewhere,0.94
elucidate,0.92
elude,0.92
elusive,0.92
emanate,0.93
emancipate,0.85
emancipation,0.87
embankment,0.73
embargo,0.84
embark,0.93
embarrass,0.91
embarrassed,0.94
embarrassing,0.94
embarrassment,0.93
embassy,0.85
embattled,0.85
embed,0.93
embedded,0.86
embedding,0.85
embellish,0.87
embellishment,0.80
emblazon,0.88
emblem,0.83
emblematic,0.85
embodiment,0.88
embody,0.92
embolden,0.87
embrace,0.90
embrace,0.94
embroider,0.77
embroidered,0.80
embroidery,0.63
embroil,0.88
embryo,0.78
embryonic,0.83
emerald,0.80
emerge,0.94
emergence,0.92
emergency,0.90
emergent,0.90
emerging,0.94
emeritus,0.90
emigrant,0.72
emigrate,0.88
emigration,0.81
emigre,0.70
eminence,0.78
eminent,0.91
eminently,0.91
emir,0.47
emissary,0.86
emission,0.80
emit,0.78
emitter,0.74
emotion,0.92
emotional,0.91
emotionality,0.68
emotionally,0.92
emotive,0.83
empathetic,0.88
empathic,0.82
empathize,0.88
empathy,0.86
emperor,0.88
emphasis,0.95
emphasize,0.95
emphatic,0.89
emphatically,0.92
emphysema,0.68
empire,0.90
empirical,0.92
empirically,0.90
empiricism,0.79
empiricist,0.78
employ,0.95
employed,0.86
employee,0.92
employer,0.92
employment,0.91
empower,0.95
empowered,0.78
empowering,0.90
empowerment,0.90
empress,0.75
emptiness,0.82
empty,0.91
empty,0.93
emu,0.66
emulate,0.93
emulation,0.86
emulsion,0.72
enable,0.93
enabler,0.67
enabling,0.86
enact,0.91
enactment,0.87
enamel,0.74
encampment,0.81
encapsulate,0.91
encase,0.86
enchantment,0.78
encircle,0.90
enclave,0.88
enclose,0.89
enclosed,0.86
enclosure,0.83
encode,0.86
encoder,0.68
encompass,0.94
encore,0.77
encounter,0.91
encounter,0.94
encourage,0.96
encouragement,0.93
encouraging,0.96
encroach,0.89
encroachment,0.89
encrypt,0.73
encryption,0.69
encyclical,0.69
encyclopedia,0.87
encyclopedic,0.84
end,0.95
end,0.95
end-of-life,0.73
end-user,0.77
endanger,0.91
endangered,0.80
endangerment,0.66
endeavor,0.92
endeavor,0.94
endemic,0.88
ending,0.88
endless,0.94
endlessly,0.92
endocrine,0.76
endogenous,0.86
endolymphatic,0.54
endometrial,0.69
endorphin,0.78
endorse,0.92
endorsement,0.90
endoscope,0.64
endoscopic,0.68
endoscopy,0.66
endothelial,0.69
endotoxin,0.53
endow,0.92
endowment,0.89
endpoint,0.79
endurance,0.85
endure,0.94
enduring,0.92
enemy,0.89
energetic,0.89
energetically,0.89
energize,0.93
energy,0.87
energy-efficiency,0.52
energy-efficient,0.77
energy-intensive,0.70
enforce,0.89
enforceable,0.77
enforced,0.91
enforcement,0.87
enforcer,0.81
engage,0.94
engaged,0.90
engagement,0.92
engaging,0.92
engender,0.92
engine,0.78
engineer,0.79
engineer,0.85
engineered,0.76
engineering,0.79
english,0.917662585
english,0.922344231
english-language,0.89
english-speaking,0.885878302
engrave,0.82
engraved,0.79
engraving,0.78
engulf,0.91
enhance,0.94
enhanced,0.91
enhancement,0.89
enigma,0.89
enigmatic,0.87
enjoin,0.85
enjoy,0.96
enjoyable,0.91
enjoyment,0.83
enlarge,0.93
enlarged,0.90
enlargement,0.88
enlighten,0.91
enlightened,0.92
enlightenment,0.88
enlist,0.88
enlistment,0.74
enliven,0.89
enmesh,0.90
enmity,0.85
enormity,0.89
enormous,0.93
enormously,0.93
enough,0.93
enough,0.93
enquiry,0.82
enrage,0.88
enrich,0.94
enriched,0.85
enriching,0.90
enrichment,0.85
enroll,0.86
enrollee,0.78
enrollment,0.84
ensconced,0.88
ensemble,0.74
enshrine,0.90
enslave,0.89
enslavement,0.86
ensue,0.93
ensuing,0.93
ensure,0.95
entail,0.94
entangle,0.90
entangled,0.82
entanglement,0.90
enter,0.95
enteric,0.61
enterprise,0.92
enterprising,0.90
entertain,0.94
entertainer,0.89
entertaining,0.91
entertainment,0.93
enthrall,0.88
enthusiasm,0.95
enthusiast,0.88
enthusiastic,0.94
enthusiastically,0.93
entice,0.93
enticing,0.90
entire,0.94
entirely,0.94
entirety,0.92
entitle,0.94
entitlement,0.82
entity,0.93
entomologist,0.70
entomology,0.70
entourage,0.86
entrance,0.93
entrant,0.83
entrap,0.87
entrapment,0.79
entree,0.84
entrench,0.89
entrenched,0.91
entrepreneur,0.88
entrepreneurial,0.89
entrepreneurship,0.86
entropy,0.74
entrust,0.92
entry,0.91
entry-level,0.85
entwine,0.87
enumerate,0.90
enumeration,0.87
enunciate,0.89
envelop,0.90
envelope,0.90
enviable,0.89
envious,0.88
environment,0.92
environmental,0.87
environmentalism,0.85
environmentalist,0.88
environmentally,0.81
environs,0.89
envisage,0.91
envision,0.94
envoy,0.82
envy,0.91
envy,0.92
enzyme,0.81
eon,0.80
eosinophil,0.56
ephemeral,0.82
epic,0.85
epic,0.88
epidemic,0.90
epidemiologic,0.78
epidemiological,0.86
epidemiologist,0.80
epidemiology,0.81
epidermis,0.69
epigraph,0.78
epilepsy,0.80
epilogue,0.87
epiphany,0.84
episcopal,0.76313444
episode,0.94
episodic,0.79
epistaxis,0.61
epistemic,0.74
epistemological,0.88
epistemology,0.82
epistle,0.79
epithelial,0.70
epithelium,0.70
epithet,0.71
epitome,0.88
epitomize,0.91
epoch,0.86
epoxy,0.68
epsilon,0.77
equal,0.91
equal,0.93
equal,0.95
equality,0.91
equalization,0.79
equalize,0.90
equally,0.95
equate,0.93
equation,0.87
equator,0.74
equatorial,0.76
equestrian,0.81
equilibrium,0.88
equinox,0.78
equip,0.89
equipment,0.88
equitable,0.91
equitably,0.88
equity,0.89
equivalence,0.87
equivalency,0.83
equivalent,0.92
equivalent,0.93
equivocal,0.89
era,0.93
eradicate,0.93
eradication,0.86
erase,0.91
erasure,0.82
erect,0.86
erect,0.92
erectile,0.67
erection,0.73
ergonomic,0.73
eritrean,0.64
erode,0.92
eroded,0.69
eroding,0.86
erosion,0.84
erotic,0.82
eroticism,0.77
err,0.90
errand,0.91
errant,0.90
erratic,0.92
erroneous,0.87
erroneously,0.92
error,0.91
ersatz,0.50
erstwhile,0.88
erupt,0.91
eruption,0.80
erythema,0.61
escalate,0.92
escalating,0.92
escalation,0.88
escape,0.92
escape,0.94
escaping,0.84
eschatological,0.69
eschatology,0.68
eschew,0.92
escort,0.88
escort,0.90
eskimo,0.84
esophageal,0.58
esophagus,0.73
esoteric,0.89
especially,0.96
espionage,0.84
espouse,0.92
essay,0.91
essayist,0.87
essence,0.94
essential,0.93
essential,0.96
essentialism,0.81
essentially,0.94
establish,0.95
established,0.95
establishment,0.93
estate,0.88
esteem,0.90
esthetic,0.81
estimate,0.91
estimate,0.91
estimated,0.91
estimation,0.89
estimator,0.75
estonian,0.48
estranged,0.90
estrangement,0.83
estrogen,0.77
estuarine,0.69
estuary,0.73
eta,0.74
etc,0.95
etch,0.82
etching,0.66
eternal,0.85
eternally,0.84
eternity,0.85
ethanol,0.72
ether,0.75
ethereal,0.84
ethernet,0.72
ethic,0.90
ethical,0.92
ethically,0.91
ethicist,0.75
ethics,0.91
ethiopian,0.71
ethiopian,0.80484889
ethmoid,0.66
ethnic,0.89
ethnically,0.88
ethnicity,0.88
ethnocentric,0.83
ethnocentrism,0.80
ethnographer,0.79
ethnographic,0.82
ethnography,0.81
ethnology,0.78
ethos,0.90
etiological,0.77
etiology,0.84
etiquette,0.84
etude,0.73
etymological,0.72
etymology,0.66
eucharist,0.723359541
eucharistic,0.72
eugenics,0.79
eulogy,0.80
euphemism,0.89
euphoria,0.91
eurasian,0.77
eureka,0.80
euro,0.69
euro-american,0.793482468
eurocentric,0.85
european,0.893622138
european,0.913690956
euthanasia,0.60
eutrophication,0.69
evacuate,0.89
evacuation,0.83
evade,0.91
evaluate,0.93
evaluation,0.91
evaluative,0.88
evaluator,0.80
evangelical,0.76
evangelical,0.81
evangelicalism,0.70
evangelism,0.75
evangelist,0.80
evangelization,0.73
evangelize,0.77
evaporate,0.86
evaporation,0.77
evasion,0.88
evasive,0.89
eve,0.87
even,0.89
even,0.95
even,0.96
evening,0.92
evenly,0.90
event,0.94
eventual,0.92
eventually,0.94
ever,0.95
ever-changing,0.91
ever-expanding,0.89
ever-growing,0.89
ever-increasing,0.92
ever-present,0.90
evergreen,0.74
everlasting,0.83
every,0.96
everybody,0.95
everyday,0.93
everyone,0.96
everything,0.95
everywhere,0.94
evict,0.82
eviction,0.83
evidence,0.94
evidence,0.95
evidence-based,0.83
evident,0.95
evidently,0.93
evil,0.86
evil,0.89
evince,0.90
evocation,0.81
evocative,0.88
evoke,0.90
evolution,0.86
evolutionary,0.82
evolutionist,0.80
evolve,0.89
evolved,0.84
evolving,0.93
ewe,0.63
ex,0.65
exacerbate,0.93
exacerbation,0.78
exact,0.91
exact,0.93
exacting,0.89
exactly,0.94
exaggerate,0.93
exaggerated,0.92
exaggeration,0.92
exalt,0.87
exaltation,0.85
exalted,0.89
exam,0.89
examination,0.93
examine,0.91
examined,0.82
examiner,0.87
example,0.95
excavate,0.82
excavated,0.80
excavation,0.80
excavator,0.77
exceed,0.92
exceedingly,0.93
excel,0.89
excellence,0.91
excellent,0.93
except,0.90
except,0.95
except,0.95
exception,0.95
exceptional,0.93
exceptionally,0.93
excerpt,0.89
excerpt,0.91
excess,0.89
excess,0.94
excessive,0.95
excessively,0.93
exchange,0.93
exchange,0.93
exchanger,0.70
excise,0.83
excise,0.86
excision,0.72
excitation,0.71
excite,0.90
excited,0.89
excitement,0.93
exciting,0.90
exciton,0.46
exclaim,0.92
exclamation,0.80
exclude,0.95
excluded,0.87
excluding,0.92
exclusion,0.91
exclusionary,0.86
exclusive,0.95
exclusively,0.94
exclusivity,0.88
excommunicate,0.78
excommunication,0.74
excrete,0.79
excretion,0.66
excruciating,0.88
excursion,0.87
excuse,0.91
excuse,0.94
exec,0.80
execute,0.92
execution,0.90
executioner,0.83
executive,0.93
executive,0.93
exegesis,0.78
exegetical,0.71
exemplar,0.89
exemplary,0.91
exemplify,0.93
exempt,0.91
exempt,0.91
exemption,0.86
exercise,0.89
exercise,0.92
exerciser,0.76
exert,0.94
exertion,0.84
exhaust,0.75
exhaust,0.94
exhausted,0.91
exhausting,0.89
exhaustion,0.90
exhaustive,0.94
exhibit,0.86
exhibit,0.93
exhibition,0.84
exhibitor,0.71
exhilarating,0.92
exhort,0.89
exhortation,0.89
exigency,0.89
exile,0.87
exile,0.88
exiled,0.85
exist,0.95
